client_id,age,occupation,income,risk_profile,savings_rate,n_holdings,invested_total,current_total,pnl_pct,redemptions_90d,sip_missed_3m,sip_active,idle_cash,has_insurance,has_elss,has_debt,large_cap_pct,is_hni,behavioral_risk_label,priority_label,health_score_label,lead_label
CL1955,25,Self-Employed,700000,Conservative,0.318,5,962116,866862.0,-0.099,0,0,1,400000,1,1,1,0.783,1,low,0,88.8,0
CL1956,31,Self-Employed,100000,Conservative,0.632,3,420670,504227.0,0.199,0,0,1,400000,1,1,0,0.0,0,low,0,84.1,1
CL1957,34,Self-Employed,400000,Conservative,0.398,1,251683,195755.0,-0.222,0,0,1,150000,1,1,0,0.0,1,low,1,85.4,0
CL1958,45,Self-Employed,700000,Moderate,0.287,3,381389,388797.0,0.019,0,0,1,50000,0,0,1,0.0,1,low,0,82.6,1
CL1959,31,Salaried,150000,Aggressive,0.298,4,591217,664479.0,0.124,0,1,1,50000,1,1,0,0.0,0,medium,0,85.2,0
CL1960,56,Salaried,700000,Conservative,0.543,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,1,low,1,60.9,1
CL1961,61,Self-Employed,50000,Aggressive,0.18,3,783763,780205.0,-0.005,0,0,1,400000,0,0,0,0.423,0,low,0,68.6,1
CL1962,32,Salaried,700000,Conservative,0.444,5,1150433,1227077.0,0.067,1,2,0,0,0,1,1,0.0,1,high,1,84.4,0
CL1963,30,Salaried,50000,Conservative,0.219,0,0,0.0,0.0,0,0,1,150000,0,0,0,0.0,0,medium,0,51.7,1
CL1964,26,Self-Employed,50000,Moderate,0.686,3,874927,965270.0,0.103,0,1,1,400000,1,1,0,0.0,0,low,0,85.6,1
CL1965,50,Business Owner,75000,Conservative,0.525,1,364701,327508.0,-0.102,0,0,1,150000,1,0,0,0.0,0,low,0,86.7,1
CL1966,57,Self-Employed,100000,Moderate,0.154,2,401120,285431.0,-0.288,0,1,1,400000,0,0,0,0.0,0,medium,0,62.9,1
CL1967,47,Self-Employed,50000,Moderate,0.243,3,658430,561067.0,-0.148,0,1,1,150000,0,0,0,0.687,0,medium,0,48.9,1
CL1968,62,Salaried,700000,Moderate,0.409,1,399094,385868.0,-0.033,0,0,1,0,1,0,1,0.0,1,low,1,100.0,1
CL1969,45,Self-Employed,100000,Aggressive,0.367,4,1031645,904033.0,-0.124,0,1,1,10000,1,1,1,0.815,0,low,0,81.1,1
CL1970,31,Business Owner,150000,Moderate,0.303,3,822375,1107483.0,0.347,0,0,1,150000,1,0,1,0.604,0,low,0,69.7,1
CL1971,56,Salaried,150000,Aggressive,0.282,2,528944,558366.0,0.056,2,0,1,50000,0,1,0,0.0,0,medium,0,61.8,0
CL1972,24,Salaried,75000,Conservative,0.387,5,792156,583283.0,-0.264,0,0,1,0,1,0,1,0.369,0,low,1,87.3,1
CL1973,27,Self-Employed,700000,Aggressive,0.209,5,1304012,1148926.0,-0.119,1,0,1,0,0,0,0,0.595,1,high,1,66.5,0
CL1974,41,Salaried,100000,Aggressive,0.05,1,297101,281316.0,-0.053,1,1,1,0,0,0,1,0.0,0,medium,0,75.1,1
CL1975,24,Salaried,50000,Conservative,0.379,1,208513,223378.0,0.071,0,0,1,150000,1,0,0,0.343,0,low,0,75.7,1
CL1976,34,Salaried,700000,Conservative,0.579,4,956364,811095.0,-0.152,0,1,1,50000,0,1,1,0.0,1,medium,0,79.2,1
CL1977,47,Business Owner,50000,Conservative,0.42,1,291186,316306.0,0.086,0,0,1,0,1,0,0,0.0,0,low,0,82.9,1
CL1978,26,Salaried,250000,Conservative,0.212,2,613412,676597.0,0.103,2,1,1,0,1,0,0,0.0,0,high,0,73.9,1
CL1979,27,Business Owner,100000,Aggressive,0.503,4,1095600,1172460.0,0.07,2,0,1,10000,1,1,1,0.319,0,medium,0,98.7,1
CL1980,49,Salaried,150000,Moderate,0.536,0,0,0.0,0.0,1,0,0,150000,1,0,0,0.0,0,high,0,79.7,1
CL1981,44,Salaried,35000,Moderate,0.264,0,0,0.0,0.0,0,0,1,150000,1,0,0,0.0,0,low,0,75.6,1
CL1982,25,Salaried,250000,Moderate,0.569,4,690817,602357.0,-0.128,0,0,0,50000,1,1,1,0.69,0,medium,0,85.3,0
CL1983,50,Self-Employed,700000,Conservative,0.396,0,0,0.0,0.0,3,0,1,0,1,0,0,0.0,1,high,1,90.4,1
CL1984,35,Business Owner,400000,Aggressive,0.406,5,1321045,1748889.0,0.324,0,0,1,0,0,1,1,0.371,1,low,1,76.9,1
CL1985,62,Self-Employed,250000,Conservative,0.484,2,286521,266738.0,-0.069,0,1,0,0,0,0,1,0.748,0,high,0,56.2,1
CL1986,57,Salaried,35000,Aggressive,0.372,1,49823,50158.0,0.007,0,0,0,0,0,0,0,0.0,0,low,0,56.9,0
CL1987,41,Self-Employed,35000,Moderate,0.478,4,1202093,1069941.0,-0.11,0,0,0,0,0,0,0,0.0,0,medium,0,51.8,1
CL1988,57,Self-Employed,100000,Aggressive,0.331,5,1236331,1181702.0,-0.044,1,1,1,10000,0,0,1,0.0,0,high,1,82.4,0
CL1989,57,Salaried,50000,Moderate,0.484,3,354536,351978.0,-0.007,0,0,1,150000,0,1,1,0.0,0,low,0,78.1,1
CL1990,58,Salaried,100000,Moderate,0.28,5,980527,972022.0,-0.009,0,0,1,0,0,0,0,0.653,0,low,0,49.6,1
CL1991,42,Salaried,50000,Moderate,0.266,4,655429,630935.0,-0.037,0,0,1,0,1,0,1,0.619,0,low,0,71.2,1
CL1992,42,Business Owner,35000,Moderate,0.37,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,0,low,0,74.1,1
CL1993,39,Salaried,100000,Moderate,0.404,5,1058936,715587.0,-0.324,0,0,1,10000,1,1,1,0.0,0,low,0,97.2,0
CL1994,57,Self-Employed,700000,Aggressive,0.111,5,694181,579303.0,-0.165,1,0,1,10000,0,1,1,0.0,1,medium,0,79.7,1
CL1995,38,Self-Employed,150000,Aggressive,0.43,3,736159,715924.0,-0.027,0,0,1,400000,1,1,0,0.665,0,low,0,62.5,1
CL1996,30,Business Owner,150000,Aggressive,0.594,2,366417,371027.0,0.013,0,0,1,50000,0,0,0,0.0,0,low,0,52.8,1
CL1997,25,Self-Employed,250000,Aggressive,0.388,4,998681,955515.0,-0.043,1,0,1,50000,0,1,1,0.76,0,medium,0,62.2,1
CL1998,40,Self-Employed,150000,Conservative,0.335,1,111485,79366.0,-0.288,0,0,0,150000,1,0,0,0.0,0,high,1,72.6,1
CL1999,37,Business Owner,50000,Conservative,0.386,1,285666,212052.0,-0.258,0,1,1,150000,0,0,0,0.0,0,medium,1,52.2,1
CL2000,58,Salaried,100000,Aggressive,0.479,2,580919,648677.0,0.117,0,0,1,0,1,0,0,0.51,0,low,0,86.8,1
CL2001,27,Salaried,700000,Aggressive,0.558,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,1,low,1,79.6,1
CL2002,49,Business Owner,50000,Moderate,0.335,2,529426,542647.0,0.025,1,0,1,10000,1,0,0,0.838,0,low,0,56.3,1
CL2003,46,Self-Employed,700000,Aggressive,0.346,0,0,0.0,0.0,0,1,1,0,0,0,0,0.0,1,medium,0,61.1,0
CL2004,32,Salaried,35000,Aggressive,0.664,1,184157,149103.0,-0.19,2,0,1,400000,1,0,0,0.0,0,high,1,70.9,1
CL2005,60,Salaried,250000,Moderate,0.435,4,619779,620759.0,0.002,0,0,1,150000,1,0,1,0.74,0,low,0,78.7,1
CL2006,57,Business Owner,50000,Conservative,0.268,4,791137,678816.0,-0.142,1,1,1,0,0,1,1,0.0,0,high,1,73.9,0
CL2007,46,Self-Employed,100000,Moderate,0.536,5,1024809,1117673.0,0.091,0,0,1,10000,1,0,1,0.663,0,low,0,74.2,1
CL2008,51,Salaried,400000,Aggressive,0.237,1,148421,147860.0,-0.004,1,0,1,50000,1,1,0,0.0,1,medium,0,82.2,1
CL2009,31,Self-Employed,150000,Moderate,0.672,2,474910,403319.0,-0.151,1,0,1,0,1,0,0,0.68,0,medium,0,54.4,1
CL2010,35,Self-Employed,75000,Conservative,0.281,1,239480,238689.0,-0.003,0,0,1,150000,1,0,0,0.582,0,medium,0,72.0,1
CL2011,29,Salaried,75000,Moderate,0.482,0,0,0.0,0.0,0,0,1,0,0,0,0,0.0,0,low,0,61.4,1
CL2012,56,Self-Employed,400000,Moderate,0.286,1,385391,370787.0,-0.038,0,0,1,400000,0,0,1,0.0,1,low,0,80.2,0
CL2013,44,Business Owner,250000,Aggressive,0.316,4,1046555,1145802.0,0.095,1,0,1,50000,0,1,0,0.586,0,medium,0,73.4,1
CL2014,31,Business Owner,75000,Aggressive,0.496,4,1210475,1222193.0,0.01,1,0,1,0,1,0,0,0.653,0,low,0,52.8,1
CL2015,29,Self-Employed,100000,Moderate,0.46,2,586764,547453.0,-0.067,1,0,1,50000,0,1,0,0.53,0,high,1,66.6,0
CL2016,34,Salaried,75000,Aggressive,0.502,5,971076,1079129.0,0.111,0,2,1,10000,0,1,1,0.0,0,medium,0,74.7,1
CL2017,51,Salaried,100000,Moderate,0.075,2,510867,425757.0,-0.167,0,1,1,0,0,1,0,0.803,0,medium,0,43.3,1
CL2018,33,Business Owner,35000,Conservative,0.437,4,541527,601241.0,0.11,0,0,1,150000,0,1,1,0.567,0,low,0,84.2,1
CL2019,31,Self-Employed,700000,Conservative,0.263,5,851778,725666.0,-0.148,0,0,0,10000,1,1,1,0.747,1,medium,1,79.3,0
CL2020,37,Self-Employed,50000,Conservative,0.506,4,996409,794695.0,-0.202,0,0,1,400000,1,0,1,0.491,0,high,1,88.4,1
CL2021,58,Business Owner,35000,Aggressive,0.682,0,0,0.0,0.0,1,0,1,150000,0,0,0,0.0,0,medium,0,66.6,1
CL2022,37,Self-Employed,100000,Moderate,0.663,1,118096,108341.0,-0.083,0,0,1,10000,0,0,1,0.0,0,low,0,74.1,1
CL2023,28,Salaried,100000,Moderate,0.374,0,0,0.0,0.0,0,0,1,150000,0,0,0,0.0,0,low,0,55.4,0
CL2024,34,Self-Employed,35000,Aggressive,0.647,2,676970,751715.0,0.11,0,0,1,10000,1,1,1,0.0,0,low,0,93.9,0
CL2025,34,Salaried,150000,Moderate,0.124,5,731349,743569.0,0.017,0,0,1,10000,0,1,1,0.0,0,low,0,88.0,0
CL2026,51,Salaried,250000,Aggressive,0.05,3,633074,622020.0,-0.017,0,0,1,50000,1,0,1,0.764,0,low,0,83.1,1
CL2027,53,Business Owner,700000,Moderate,0.691,5,923320,714575.0,-0.226,1,0,1,10000,0,1,1,0.785,1,high,1,54.3,1
CL2028,50,Self-Employed,400000,Conservative,0.496,2,332965,319726.0,-0.04,0,0,1,0,0,0,1,0.0,1,low,0,83.5,1
CL2029,49,Business Owner,100000,Conservative,0.428,4,758355,853977.0,0.126,2,0,1,0,1,0,0,0.354,0,medium,0,92.2,1
CL2030,44,Business Owner,250000,Conservative,0.39,5,1150921,1438006.0,0.249,0,1,1,0,1,1,1,0.499,0,medium,0,100.0,0
CL2031,36,Salaried,100000,Conservative,0.136,0,0,0.0,0.0,1,0,1,150000,0,0,0,0.0,0,medium,0,55.3,1
CL2032,48,Salaried,700000,Conservative,0.05,2,491704,393592.0,-0.2,0,0,1,0,0,0,0,0.75,1,low,1,47.3,1
CL2033,47,Salaried,400000,Aggressive,0.626,2,118861,108935.0,-0.084,1,0,1,400000,1,0,0,0.549,1,medium,0,79.4,1
CL2034,23,Salaried,75000,Aggressive,0.308,4,753534,627537.0,-0.167,1,0,1,50000,0,0,1,0.0,0,high,1,72.3,1
CL2035,39,Self-Employed,700000,Moderate,0.156,3,753581,780263.0,0.035,0,0,1,400000,1,0,1,0.447,1,low,0,89.3,1
CL2036,24,Business Owner,700000,Moderate,0.605,2,471427,405786.0,-0.139,0,2,1,150000,1,1,0,0.0,1,high,1,85.5,0
CL2037,48,Self-Employed,100000,Moderate,0.155,3,639924,675472.0,0.056,0,0,1,0,1,1,0,0.425,0,low,0,91.3,0
CL2038,54,Salaried,100000,Conservative,0.526,3,858019,973311.0,0.134,0,1,0,50000,0,1,1,0.0,0,medium,0,81.3,0
CL2039,42,Salaried,250000,Conservative,0.695,2,567048,665280.0,0.173,1,0,1,10000,1,1,0,0.0,0,high,0,82.5,1
CL2040,58,Business Owner,700000,Moderate,0.422,2,450626,518653.0,0.151,0,0,1,150000,1,0,0,0.0,1,low,0,84.7,1
CL2041,28,Self-Employed,50000,Aggressive,0.482,0,0,0.0,0.0,0,1,1,0,0,0,0,0.0,0,low,0,54.2,0
CL2042,30,Salaried,75000,Moderate,0.465,0,0,0.0,0.0,0,0,0,50000,1,0,0,0.0,0,medium,0,75.9,0
CL2043,56,Salaried,700000,Aggressive,0.136,4,901677,878511.0,-0.026,0,0,1,400000,0,0,1,0.493,1,low,0,87.1,1
CL2044,46,Salaried,75000,Moderate,0.094,4,1048487,1123860.0,0.072,0,0,1,10000,1,1,0,0.0,0,low,0,88.1,0
CL2045,31,Business Owner,75000,Aggressive,0.392,3,479465,366299.0,-0.236,1,0,0,0,0,0,1,0.413,0,high,0,71.8,0
CL2046,29,Self-Employed,700000,Conservative,0.252,0,0,0.0,0.0,1,0,1,150000,0,0,0,0.0,1,medium,0,48.8,1
CL2047,45,Self-Employed,100000,Aggressive,0.47,0,0,0.0,0.0,1,0,1,10000,0,0,0,0.0,0,high,0,63.7,1
CL2048,50,Self-Employed,150000,Aggressive,0.113,3,848294,679715.0,-0.199,0,0,0,0,0,1,0,0.0,0,medium,0,67.3,0
CL2049,36,Salaried,150000,Moderate,0.21,4,1182451,1010216.0,-0.146,0,0,1,400000,1,1,1,0.701,0,low,0,82.1,1
CL2050,53,Salaried,100000,Conservative,0.667,1,67887,78724.0,0.16,0,0,1,150000,0,0,0,0.0,0,medium,0,59.5,1
CL2051,33,Salaried,700000,Moderate,0.243,0,0,0.0,0.0,1,1,1,0,0,0,0,0.0,1,high,1,53.3,1
CL2052,51,Business Owner,400000,Moderate,0.539,2,227731,271743.0,0.193,1,1,1,50000,1,1,0,0.0,1,high,1,78.0,0
CL2053,53,Self-Employed,250000,Aggressive,0.449,2,469537,484460.0,0.032,0,1,1,400000,1,1,0,0.727,0,medium,0,70.1,0
CL2054,50,Self-Employed,700000,Aggressive,0.143,2,560784,656617.0,0.171,1,1,1,0,0,0,0,0.519,1,high,1,61.2,1
CL2055,52,Business Owner,250000,Moderate,0.435,1,313493,182334.0,-0.418,0,1,1,0,0,1,0,0.0,0,medium,1,65.3,1
CL2056,34,Salaried,35000,Moderate,0.465,2,350274,333898.0,-0.047,0,0,1,0,1,1,0,0.0,0,low,0,88.8,1
CL2057,39,Business Owner,35000,Moderate,0.453,0,0,0.0,0.0,1,1,1,400000,1,0,0,0.0,0,high,0,65.6,1
CL2058,25,Self-Employed,150000,Aggressive,0.215,0,0,0.0,0.0,0,0,1,0,1,0,0,0.0,0,low,0,76.6,1
CL2059,53,Self-Employed,700000,Conservative,0.422,3,328232,348213.0,0.061,0,0,0,400000,0,1,0,0.0,1,low,0,65.7,0
CL2060,34,Salaried,75000,Moderate,0.643,0,0,0.0,0.0,1,0,0,400000,1,0,0,0.0,0,medium,0,74.3,1
CL2061,43,Business Owner,50000,Moderate,0.429,1,341914,304677.0,-0.109,0,0,1,10000,1,0,0,0.0,0,low,0,78.4,1
CL2062,43,Business Owner,75000,Aggressive,0.209,2,599764,457706.0,-0.237,0,0,1,400000,1,1,0,0.339,0,low,0,85.6,0
CL2063,55,Business Owner,75000,Moderate,0.197,0,0,0.0,0.0,0,0,1,0,0,0,0,0.0,0,low,0,69.6,1
CL2064,35,Salaried,400000,Aggressive,0.57,5,1066930,1159161.0,0.086,2,0,1,0,1,1,1,0.578,1,high,1,100.0,0
CL2065,30,Salaried,50000,Aggressive,0.653,0,0,0.0,0.0,0,1,1,150000,1,0,0,0.0,0,medium,0,79.1,1
CL2066,24,Salaried,75000,Conservative,0.451,5,1126300,1288645.0,0.144,0,1,0,400000,0,0,1,0.467,0,medium,0,64.9,1
CL2067,59,Self-Employed,250000,Conservative,0.57,1,124451,100657.0,-0.191,1,1,1,10000,0,0,0,0.0,0,high,1,63.9,1
CL2068,51,Salaried,150000,Moderate,0.324,2,559403,709727.0,0.269,1,0,1,400000,1,1,0,0.0,0,low,0,86.0,0
CL2069,33,Business Owner,35000,Moderate,0.563,1,318168,344964.0,0.084,0,1,1,400000,0,1,0,0.0,0,medium,0,67.8,1
CL2070,41,Self-Employed,100000,Aggressive,0.445,4,709387,888708.0,0.253,0,0,1,0,1,1,0,0.61,0,low,0,59.5,0
CL2071,34,Salaried,700000,Moderate,0.228,4,920389,1096235.0,0.191,0,1,1,400000,0,1,1,0.0,1,medium,1,80.8,0
CL2072,23,Self-Employed,75000,Moderate,0.336,2,190637,144750.0,-0.241,0,0,1,10000,0,0,0,0.0,0,low,0,58.5,1
CL2073,57,Salaried,75000,Moderate,0.568,4,797784,962942.0,0.207,0,0,1,150000,0,1,1,0.0,0,low,0,82.1,1
CL2074,48,Salaried,150000,Conservative,0.405,4,918791,1043616.0,0.136,0,0,1,0,1,0,1,0.832,0,low,0,86.4,1
CL2075,56,Business Owner,100000,Conservative,0.616,1,194665,213300.0,0.096,2,0,1,0,1,0,0,0.0,0,high,0,90.7,1
CL2076,42,Self-Employed,75000,Moderate,0.417,3,587697,547790.0,-0.068,0,0,1,10000,0,0,1,0.411,0,low,0,72.6,1
CL2077,36,Salaried,400000,Aggressive,0.322,1,378987,333475.0,-0.12,1,1,1,10000,0,0,0,0.0,1,high,1,67.6,1
CL2078,33,Salaried,250000,Moderate,0.338,4,1241001,1197589.0,-0.035,0,0,1,0,0,0,1,0.0,0,low,0,63.7,1
CL2079,43,Self-Employed,75000,Moderate,0.369,2,575575,554917.0,-0.036,1,0,1,0,0,0,0,0.0,0,medium,0,58.2,1
CL2080,60,Salaried,35000,Aggressive,0.661,1,143290,188470.0,0.315,0,2,1,10000,1,0,0,0.0,0,medium,0,89.6,1
CL2081,23,Salaried,400000,Aggressive,0.318,1,282117,314737.0,0.116,1,1,1,0,0,0,0,0.0,1,high,1,55.7,1
CL2082,28,Self-Employed,250000,Aggressive,0.676,1,99035,103289.0,0.043,0,0,1,50000,1,0,1,0.0,0,medium,0,96.5,1
CL2083,53,Self-Employed,35000,Moderate,0.16,1,228779,215231.0,-0.059,0,0,1,0,1,0,0,0.0,0,low,0,80.5,0
CL2084,28,Business Owner,250000,Aggressive,0.338,0,0,0.0,0.0,0,0,1,50000,1,0,0,0.0,0,low,0,73.0,1
CL2085,23,Self-Employed,75000,Conservative,0.355,4,1239648,1357772.0,0.095,3,1,1,0,0,1,1,0.455,0,high,1,83.6,0
CL2086,30,Business Owner,700000,Moderate,0.639,3,403603,483481.0,0.198,0,1,1,150000,1,1,0,0.0,1,medium,1,81.7,0
CL2087,28,Salaried,75000,Moderate,0.326,5,601434,658730.0,0.095,0,0,1,50000,0,1,1,0.0,0,low,0,81.9,1
CL2088,61,Self-Employed,250000,Moderate,0.378,2,336892,353608.0,0.05,1,0,1,10000,0,0,0,0.0,0,medium,0,72.1,1
CL2089,24,Self-Employed,700000,Moderate,0.584,5,827686,945501.0,0.142,0,0,0,0,0,1,1,0.387,1,low,0,76.2,0
CL2090,54,Self-Employed,400000,Moderate,0.29,3,873193,805958.0,-0.077,0,0,0,10000,0,1,0,0.0,1,medium,0,66.5,0
CL2091,32,Self-Employed,50000,Aggressive,0.393,5,1063462,1074436.0,0.01,0,0,1,0,1,0,1,0.56,0,low,0,93.9,1
CL2092,30,Business Owner,100000,Moderate,0.463,2,450469,345031.0,-0.234,0,0,1,0,0,1,0,0.0,0,low,0,70.7,0
CL2093,53,Self-Employed,100000,Moderate,0.425,5,1051964,1177332.0,0.119,0,0,0,0,0,1,0,0.549,0,medium,0,61.5,0
CL2094,31,Self-Employed,150000,Moderate,0.574,4,695108,744323.0,0.071,0,0,1,0,1,0,0,0.737,0,low,0,51.3,1
CL2095,61,Business Owner,700000,Moderate,0.412,5,924918,937097.0,0.013,0,0,1,50000,0,1,1,0.0,1,low,1,74.8,0
CL2096,54,Business Owner,100000,Aggressive,0.374,1,224504,263260.0,0.173,1,1,1,0,1,0,0,0.0,0,high,0,81.2,1
CL2097,59,Business Owner,50000,Moderate,0.268,4,794441,610416.0,-0.232,0,0,1,0,0,0,0,0.651,0,low,0,42.3,1
CL2098,62,Business Owner,250000,Moderate,0.38,3,732091,638341.0,-0.128,0,0,1,150000,0,0,0,0.664,0,low,0,49.8,1
CL2099,30,Self-Employed,50000,Conservative,0.519,1,319234,361026.0,0.131,0,1,1,0,1,0,0,0.891,0,medium,0,54.4,1
CL2100,48,Self-Employed,400000,Conservative,0.136,3,636238,587784.0,-0.076,0,0,1,400000,1,1,0,0.0,1,medium,0,80.6,0
CL2101,43,Salaried,400000,Moderate,0.568,3,471067,516491.0,0.096,0,0,1,0,1,0,1,0.0,1,low,0,88.5,1
CL2102,44,Business Owner,700000,Conservative,0.397,5,1087495,926547.0,-0.148,0,2,1,150000,1,1,1,0.899,1,high,1,81.9,0
CL2103,61,Salaried,400000,Moderate,0.188,4,692547,883879.0,0.276,0,0,1,400000,0,1,1,0.0,1,low,0,76.0,0
CL2104,55,Salaried,100000,Moderate,0.43,2,379413,389932.0,0.028,1,0,1,0,0,0,0,0.0,0,low,0,66.1,1
CL2105,41,Salaried,50000,Conservative,0.645,4,803715,616255.0,-0.233,0,0,1,150000,1,0,1,0.0,0,low,0,88.9,1
CL2106,33,Self-Employed,100000,Aggressive,0.445,0,0,0.0,0.0,0,0,0,0,1,0,0,0.0,0,medium,0,75.5,1
CL2107,49,Self-Employed,700000,Conservative,0.186,3,816941,875302.0,0.071,0,1,1,150000,1,1,0,0.0,1,medium,0,86.2,0
CL2108,51,Business Owner,700000,Conservative,0.306,2,251434,243013.0,-0.033,1,1,1,150000,1,0,1,0.0,1,high,1,99.1,1
CL2109,51,Salaried,400000,Conservative,0.502,1,157625,143104.0,-0.092,0,1,1,150000,1,0,0,0.0,1,low,1,82.6,1
CL2110,30,Self-Employed,75000,Moderate,0.419,5,1162945,1158634.0,-0.004,0,0,0,400000,1,0,1,0.447,0,medium,0,93.3,1
CL2111,39,Self-Employed,250000,Aggressive,0.567,3,813902,958294.0,0.177,0,0,0,0,0,0,1,0.0,0,medium,0,74.7,0
CL2112,41,Salaried,35000,Moderate,0.592,4,1168249,1233818.0,0.056,0,0,1,400000,0,1,0,0.0,0,low,0,62.1,1
CL2113,41,Business Owner,75000,Aggressive,0.427,1,338478,294190.0,-0.131,0,1,1,50000,0,0,0,0.0,0,medium,1,50.9,1
CL2114,37,Salaried,35000,Aggressive,0.393,2,182337,201337.0,0.104,1,0,1,150000,1,1,0,0.0,0,low,0,85.7,1
CL2115,56,Self-Employed,400000,Aggressive,0.2,1,357563,349564.0,-0.022,0,0,1,150000,0,0,0,0.0,1,low,1,59.0,1
CL2116,46,Self-Employed,400000,Aggressive,0.519,1,295375,170315.0,-0.423,2,0,1,50000,1,0,0,0.0,1,high,1,83.9,1
CL2117,23,Self-Employed,50000,Conservative,0.374,2,264606,263210.0,-0.005,0,0,1,400000,1,0,0,0.0,0,low,0,73.5,1
CL2118,35,Self-Employed,250000,Moderate,0.368,4,742266,664526.0,-0.105,0,0,1,0,1,1,0,0.604,0,low,0,72.0,0
CL2119,40,Salaried,50000,Moderate,0.338,4,1007085,826963.0,-0.179,1,1,1,400000,1,1,0,0.0,0,high,0,80.2,1
CL2120,25,Business Owner,150000,Moderate,0.655,0,0,0.0,0.0,0,1,1,400000,1,0,0,0.0,0,medium,0,80.5,1
CL2121,27,Business Owner,75000,Moderate,0.095,0,0,0.0,0.0,0,0,1,0,1,0,0,0.0,0,low,0,70.4,1
CL2122,60,Self-Employed,700000,Conservative,0.218,4,726460,743406.0,0.023,1,0,0,0,0,0,0,0.654,1,medium,0,49.3,0
CL2123,61,Self-Employed,700000,Aggressive,0.187,0,0,0.0,0.0,0,0,1,0,1,0,0,0.0,1,low,0,86.8,1
CL2124,51,Business Owner,100000,Aggressive,0.382,4,1008968,898632.0,-0.109,1,1,1,10000,1,0,1,0.609,0,high,1,90.3,1
CL2125,42,Business Owner,150000,Conservative,0.275,2,598013,644824.0,0.078,0,1,1,50000,0,0,0,0.0,0,low,0,57.7,1
CL2126,34,Salaried,700000,Moderate,0.309,4,853424,861669.0,0.01,0,0,0,50000,0,1,1,0.0,1,medium,1,84.9,1
CL2127,57,Salaried,75000,Conservative,0.363,1,181061,188500.0,0.041,0,1,1,10000,1,0,0,0.0,0,medium,0,90.3,1
CL2128,53,Business Owner,50000,Moderate,0.542,4,560407,559504.0,-0.002,1,0,1,150000,1,1,0,0.0,0,medium,0,82.9,1
CL2129,43,Business Owner,700000,Aggressive,0.301,3,565182,584867.0,0.035,1,0,1,10000,0,0,0,0.0,1,medium,0,58.6,1
CL2130,42,Business Owner,250000,Moderate,0.539,5,768846,972636.0,0.265,0,1,1,10000,1,1,1,0.0,0,medium,0,95.0,0
CL2131,31,Self-Employed,700000,Conservative,0.359,5,876528,921524.0,0.051,0,0,1,400000,0,1,0,0.0,1,low,0,69.4,0
CL2132,36,Self-Employed,700000,Conservative,0.211,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,1,low,0,74.1,1
CL2133,60,Salaried,700000,Aggressive,0.426,3,655954,649449.0,-0.01,1,0,1,0,0,0,1,0.0,1,medium,0,71.4,1
CL2134,44,Business Owner,150000,Moderate,0.292,3,339349,332343.0,-0.021,1,1,1,400000,0,0,1,0.391,0,high,0,68.6,1
CL2135,32,Business Owner,150000,Conservative,0.374,4,1149928,1143916.0,-0.005,1,0,1,10000,1,0,1,0.384,0,medium,0,85.5,0
CL2136,27,Self-Employed,250000,Moderate,0.242,5,1165704,843456.0,-0.276,0,0,1,10000,0,0,1,0.749,0,low,0,44.2,1
CL2137,24,Salaried,75000,Aggressive,0.218,3,393821,425301.0,0.08,1,0,1,150000,0,0,1,0.0,0,medium,0,68.4,1
CL2138,59,Salaried,400000,Aggressive,0.505,2,446142,377079.0,-0.155,0,0,1,400000,0,1,0,0.0,1,low,1,65.1,0
CL2139,27,Business Owner,50000,Conservative,0.504,4,879106,871594.0,-0.009,1,0,1,50000,1,1,1,0.579,0,medium,0,96.6,0
CL2140,32,Salaried,250000,Conservative,0.283,5,1096178,1085423.0,-0.01,1,0,1,0,0,1,1,0.493,0,medium,0,76.2,0
CL2141,32,Salaried,150000,Aggressive,0.328,5,1415815,1446614.0,0.022,1,0,1,0,0,1,1,0.0,0,medium,0,78.3,0
CL2142,32,Self-Employed,100000,Conservative,0.367,0,0,0.0,0.0,0,0,0,150000,1,0,0,0.0,0,high,0,67.3,1
CL2143,25,Business Owner,75000,Moderate,0.308,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,0,low,0,74.0,0
CL2144,36,Self-Employed,100000,Conservative,0.132,3,332604,310952.0,-0.065,0,0,1,50000,0,0,0,0.0,0,low,0,52.4,0
CL2145,47,Self-Employed,35000,Aggressive,0.464,5,1030174,1091619.0,0.06,0,0,1,0,1,0,1,0.604,0,low,0,84.6,1
CL2146,60,Salaried,50000,Conservative,0.526,0,0,0.0,0.0,0,0,1,400000,1,0,0,0.0,0,low,0,85.1,1
CL2147,43,Salaried,400000,Conservative,0.501,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,1,medium,0,72.0,1
CL2148,55,Self-Employed,50000,Conservative,0.381,0,0,0.0,0.0,1,0,1,50000,0,0,0,0.0,0,high,0,68.6,1
CL2149,29,Self-Employed,250000,Moderate,0.648,0,0,0.0,0.0,0,1,1,400000,0,0,0,0.0,0,medium,0,54.5,1
CL2150,28,Self-Employed,400000,Conservative,0.443,2,233273,198378.0,-0.15,0,0,0,0,0,0,0,0.0,1,medium,1,55.4,0
